X,Y,LAYER
26.812,41.029,28

24.130,45.297,28

21.767,49.778,28

19.862,54.434,28

18.345,59.268,28

17.251,64.171,28

16.581,69.181,28

16.369,74.226,28

16.581,79.270,28

17.251,84.280,28

18.345,89.219,28

19.862,94.017,28

21.802,98.709,28

24.130,103.189,28

26.847,107.423,28

29.916,111.444,28

33.303,115.149,28

37.042,118.571,28

41.029,121.640,28

45.297,124.356,28

49.778,126.685,28

54.434,128.625,28

59.268,130.142,28

64.207,131.235,28

69.216,131.906,28

74.261,10.619,29

69.181,10.795,29

64.171,11.395,29

59.197,12.418,29

54.329,13.794,29

49.601,15.558,29

45.015,17.710,29

40.605,20.214,29

36.443,23.037,29

32.491,26.212,29

28.822,29.704,29

25.400,33.444,29

22.331,37.430,29

19.579,41.699,29

17.145,46.144,29

15.099,50.766,29

13.441,55.528,29

12.136,60.432,29

11.219,65.406,29

10.725,70.451,29

10.619,75.496,29

10.936,80.540,29

11.642,85.550,29

12.735,90.489,29

14.217,95.322,29

16.087,100.014,29

18.309,104.565,29

20.885,108.904,29

23.813,113.032,29

27.058,116.912,29

30.622,120.546,29

34.432,123.862,29

38.489,126.861,29

42.793,129.542,29

47.273,131.870,29

51.965,133.811,29

56.763,135.398,29

61.667,136.598,29

66.676,137.409,29

71.721,137.797,29

76.766,137.797,29

81.810,137.409,29

86.820,136.598,29

91.724,135.398,29

96.522,133.811,29

101.178,131.870,29

105.694,129.542,29

109.998,126.861,29

114.055,123.862,29

117.865,120.546,29

121.428,116.948,29

124.638,113.032,29

127.566,108.904,29

130.177,104.565,29

132.400,100.049,29

134.269,95.322,29

135.751,90.489,29

136.845,85.550,29

137.550,80.540,29

137.868,75.496,29

137.762,70.451,29

137.268,65.406,29

136.351,60.432,29

135.046,55.528,29

133.387,50.766,29

131.341,46.144,29

128.907,41.699,29

126.155,37.466,29

123.086,33.444,29

119.664,29.704,29

115.995,26.212,29

112.044,23.072,29

107.846,20.214,29

103.471,17.710,29

98.885,15.558,29

94.158,13.794,29

89.289,12.418,29

84.315,11.395,29

79.306,10.795,29

132.682,71.686,29

132.259,66.606,29

131.341,61.561,29

130.036,56.622,29

128.307,51.859,29

126.120,47.202,29

123.580,42.793,29

120.652,38.630,29

117.371,34.714,29

113.773,31.116,29

109.857,27.835,29

105.659,24.907,29

101.249,22.331,29

96.627,20.179,29

91.830,18.451,29

86.891,17.110,29

81.881,16.228,29

76.801,15.769,29

71.686,15.769,29

66.606,16.228,29

61.596,17.110,29

56.657,18.451,29

51.859,20.179,29

47.238,22.331,29

42.793,24.907,29

38.630,27.835,29

34.714,31.116,29

31.116,34.714,29

27.835,38.630,29

24.907,42.793,29

22.366,47.202,29

20.179,51.859,29

18.451,56.622,29

17.110,61.561,29

16.228,66.606,29

15.805,71.686,29

15.805,76.766,29

16.228,81.881,29

17.110,86.891,29

18.451,91.830,29

20.179,96.627,29

22.366,101.249,29

24.907,105.659,29

27.835,109.857,29

31.116,113.737,29

34.714,117.371,29

38.630,120.652,29

42.793,123.580,29

47.238,126.120,29

51.859,128.272,29

56.657,130.036,29

61.596,131.341,29

66.606,132.223,29

71.686,132.682,29

76.801,132.682,29

81.881,132.223,29

86.891,131.341,29

91.830,130.036,29

96.627,128.272,29

101.249,126.120,29

105.659,123.580,29

109.857,120.652,29

113.773,117.371,29

117.371,113.737,29

120.652,109.857,29

123.580,105.659,29

126.120,101.249,29

128.272,96.627,29

130.036,91.830,29

131.341,86.891,29

132.259,81.881,29

132.682,76.766,29

74.261,138.362,30

79.270,138.150,30

84.280,137.550,30

89.219,136.598,30

94.052,135.222,30

98.779,133.458,30

103.366,131.377,30

107.740,128.907,30

111.938,126.120,30

115.889,122.980,30

119.594,119.558,30

123.016,115.889,30

126.120,111.903,30

128.907,107.740,30

131.377,103.330,30

133.493,98.779,30

135.222,94.052,30

136.598,89.184,30

137.586,84.245,30

138.185,79.270,30

138.362,74.226,30

138.185,69.181,30

137.586,64.207,30

136.598,59.268,30

135.222,54.399,30

133.493,49.672,30

131.377,45.121,30

128.907,40.711,30

126.120,36.548,30

123.016,32.597,30

119.594,28.893,30

115.889,25.471,30

111.938,22.366,30

107.740,19.544,30

103.366,17.075,30

98.779,14.993,30

94.052,13.229,30

89.219,11.889,30

84.280,10.901,30

79.270,10.301,30

74.226,10.090,30

69.216,10.301,30

64.207,10.901,30

59.268,11.889,30

54.434,13.229,30

49.707,14.993,30

45.121,17.110,30

40.746,19.544,30

36.548,22.366,30

32.597,25.471,30

28.893,28.893,30

25.471,32.597,30

22.366,36.548,30

19.579,40.711,30

17.110,45.121,30

14.993,49.707,30

13.265,54.434,30

11.889,59.268,30

10.901,64.207,30

10.301,69.216,30

10.125,74.226,30

10.301,79.270,30

10.901,84.280,30

11.889,89.219,30

13.265,94.052,30

14.993,98.779,30

17.110,103.330,30

19.579,107.740,30

22.366,111.938,30

25.471,115.889,30

28.893,119.594,30

32.597,122.980,30

36.548,126.120,30

40.746,128.907,30

45.121,131.377,30

49.707,133.493,30

54.434,135.222,30

59.268,136.598,30

64.207,137.550,30

69.216,138.150,30

133.352,74.226,30

133.140,69.146,30

132.505,64.101,30

131.412,59.127,30

129.895,54.258,30

127.990,49.566,30

125.661,45.050,30

122.945,40.711,30

119.911,36.654,30

116.489,32.879,30

112.785,29.387,30

108.798,26.247,30

104.530,23.460,30

100.049,21.026,30

95.393,19.015,30

90.560,17.392,30

85.621,16.193,30

80.576,15.452,30

75.496,15.134,30

70.416,15.240,30

65.371,15.769,30

60.361,16.757,30

55.493,18.168,30

50.730,19.968,30

46.144,22.190,30

41.770,24.801,30

37.642,27.799,30

33.797,31.116,30

30.234,34.749,30

26.988,38.665,30

24.130,42.863,30

21.626,47.273,30

19.474,51.930,30

17.780,56.692,30

16.475,61.631,30

15.593,66.641,30

15.170,71.721,30

15.170,76.801,30

15.593,81.846,30

16.475,86.891,30

17.780,91.794,30

19.509,96.592,30

21.626,101.214,30

24.130,105.623,30

27.023,109.821,30

30.269,113.737,30

33.832,117.371,30

37.677,120.687,30

41.805,123.651,30

46.179,126.261,30

50.766,128.484,30

55.528,130.318,30

60.397,131.729,30

65.406,132.682,30

70.451,133.246,30

75.531,133.352,30

80.611,132.999,30

85.656,132.259,30

90.595,131.059,30

95.428,129.436,30

100.085,127.425,30

104.565,124.991,30

108.798,122.204,30

112.820,119.029,30

116.524,115.572,30

119.911,111.762,30

122.980,107.705,30

125.661,103.401,30

127.990,98.850,30

129.895,94.158,30

131.412,89.289,30

132.505,84.315,30

133.140,79.270,30

139.067,71.686,31

138.679,66.606,31

137.868,61.561,31

136.668,56.622,31

135.116,51.789,31

133.176,47.061,31

130.847,42.546,31

128.202,38.171,31

125.203,34.079,31

121.887,30.198,31

118.288,26.600,31

114.408,23.284,31

110.280,20.285,31

105.941,17.639,31

101.390,15.311,31

96.698,13.370,31

91.865,11.783,31

86.891,10.584,31

81.881,9.807,31

76.801,9.419,31

71.686,9.419,31

66.606,9.807,31

61.596,10.584,31

56.622,11.783,31

51.789,13.370,31

47.097,15.311,31

42.546,17.639,31

38.206,20.285,31

34.079,23.284,31

30.198,26.600,31

26.600,30.198,31

23.284,34.079,31

20.285,38.171,31

17.639,42.546,31

15.311,47.061,31

13.370,51.789,31

11.818,56.622,31

10.619,61.561,31

9.807,66.606,31

9.419,71.686,31

9.419,76.766,31

9.807,81.846,31

10.619,86.891,31

11.818,91.830,31

13.370,96.698,31

15.311,101.390,31

17.639,105.941,31

20.285,110.280,31

23.284,114.408,31

26.600,118.253,31

30.198,121.887,31

34.079,125.168,31

38.206,128.166,31

42.546,130.847,31

47.097,133.140,31

51.789,135.081,31

56.622,136.668,31

61.596,137.868,31

66.606,138.644,31

71.686,139.067,31

76.801,139.067,31

81.881,138.644,31

86.891,137.868,31

91.865,136.668,31

96.698,135.081,31

101.390,133.140,31

105.941,130.847,31

110.280,128.166,31

114.408,125.168,31

118.288,121.887,31

121.887,118.253,31

125.203,114.408,31

128.166,110.280,31

130.847,105.941,31

133.140,101.390,31

135.116,96.698,31

136.668,91.830,31

137.868,86.891,31

138.679,81.846,31

139.067,76.766,31

14.499,74.226,31

14.711,79.306,31

15.346,84.315,31

16.404,89.289,31

17.921,94.123,31

19.791,98.850,31

22.084,103.366,31

24.730,107.705,31

27.764,111.762,31

31.116,115.572,31

34.784,119.100,31

38.700,122.275,31

42.898,125.097,31

47.344,127.602,31

51.965,129.683,31

56.763,131.377,31

61.667,132.647,31

66.641,133.493,31

71.721,133.917,31

76.766,133.917,31

81.846,133.493,31

86.820,132.647,31

91.759,131.377,31

96.522,129.683,31

101.143,127.566,31

105.588,125.097,31

109.786,122.275,31

113.737,119.064,31

117.371,115.572,31

120.723,111.762,31

123.756,107.670,31

126.402,103.366,31

128.695,98.850,31

130.565,94.123,31

132.082,89.289,31

133.140,84.315,31

133.775,79.306,31

133.987,74.226,31

133.775,69.146,31

133.140,64.136,31

132.047,59.162,31

130.565,54.329,31

128.695,49.601,31

126.402,45.086,31

123.756,40.782,31

120.723,36.689,31

117.371,32.879,31

113.702,29.387,31

109.751,26.177,31

105.553,23.354,31

101.143,20.885,31

96.522,18.768,31

91.724,17.110,31

86.820,15.805,31

81.810,14.958,31

76.766,14.535,31

71.686,14.535,31

66.641,14.958,31

61.631,15.805,31

56.728,17.110,31

51.965,18.803,31

47.344,20.885,31

42.898,23.354,31

38.700,26.212,31

34.749,29.387,31

31.080,32.879,31

27.764,36.689,31

24.730,40.782,31

22.084,45.086,31

19.791,49.637,31

17.886,54.329,31

16.404,59.197,31

15.346,64.136,31

14.711,69.181,31

74.261,8.714,32

69.181,8.925,32

64.136,9.525,32

59.127,10.478,32

54.258,11.854,32

49.460,13.582,32

44.839,15.699,32

40.394,18.133,32

36.160,20.920,32

32.139,24.060,32

28.399,27.447,32

24.907,31.151,32

21.696,35.102,32

18.839,39.300,32

16.299,43.710,32

14.111,48.261,32

12.277,53.023,32

10.830,57.892,32

9.737,62.831,32

9.067,67.876,32

8.749,72.956,32

8.855,78.036,32

9.349,83.081,32

10.231,88.090,32

11.501,92.994,32

13.124,97.792,32

15.134,102.484,32

17.498,106.964,32

20.214,111.268,32

23.248,115.325,32

26.600,119.170,32

30.198,122.733,32

34.114,125.979,32

38.242,128.942,32

42.581,131.553,32

47.132,133.846,32

51.824,135.786,32

56.657,137.339,32

61.596,138.503,32

66.606,139.279,32

71.686,139.667,32

76.766,139.667,32

81.810,139.279,32

86.855,138.503,32

91.794,137.339,32

96.627,135.786,32

101.319,133.881,32

105.870,131.588,32

110.210,128.978,32

114.337,126.014,32

118.253,122.769,32

121.851,119.206,32

125.203,115.360,32

128.237,111.303,32

130.953,106.999,32

133.317,102.519,32

135.328,97.862,32

136.986,93.064,32

138.256,88.125,32

139.138,83.116,32

139.632,78.071,32

139.738,72.991,32

139.455,67.911,32

138.750,62.901,32

137.691,57.927,32

136.210,53.059,32

134.410,48.331,32

132.223,43.745,32

129.683,39.335,32

126.790,35.137,32

123.615,31.186,32

120.123,27.482,32

116.383,24.095,32

112.362,20.955,32

108.128,18.168,32

103.683,15.699,32

99.062,13.617,32

94.264,11.854,32

89.395,10.513,32

84.421,9.525,32

79.376,8.925,32

74.261,13.864,32

69.181,14.076,32

64.171,14.711,32

59.232,15.734,32

54.399,17.216,32

49.672,19.086,32

45.156,21.308,32

40.817,23.954,32

36.725,26.917,32

32.915,30.198,32

29.387,33.832,32

26.141,37.713,32

23.248,41.875,32

20.744,46.250,32

18.592,50.836,32

16.828,55.563,32

15.452,60.432,32

14.499,65.406,32

13.970,70.451,32

13.864,75.496,32

14.182,80.540,32

14.923,85.550,32

16.087,90.454,32

17.639,95.287,32

19.615,99.944,32

21.943,104.424,32

24.660,108.693,32

27.729,112.714,32

31.116,116.454,32

34.784,119.946,32

38.736,123.086,32

42.969,125.873,32

47.379,128.307,32

52.000,130.353,32

56.798,132.012,32

61.702,133.282,32

66.676,134.128,32

71.721,134.552,32

76.766,134.552,32

81.810,134.128,32

86.785,133.282,32

91.688,132.047,32

96.451,130.353,32

101.072,128.307,32

105.518,125.873,32

109.716,123.086,32

113.702,119.946,32

117.371,116.489,32

120.758,112.714,32

123.827,108.693,32

126.543,104.424,32

128.872,99.944,32

130.847,95.287,32

132.400,90.454,32

133.564,85.550,32

134.269,80.540,32

134.587,75.496,32

134.481,70.451,32

133.987,65.406,32

133.035,60.432,32

131.659,55.563,32

129.895,50.836,32

127.743,46.250,32

125.203,41.875,32

122.345,37.713,32

119.100,33.832,32

115.572,30.234,32

111.762,26.917,32

107.670,23.954,32

103.330,21.308,32

98.815,19.086,32

94.087,17.216,32

89.254,15.734,32

84.315,14.711,32

79.306,14.076,32

74.261,140.373,33

79.306,140.161,33

84.351,139.596,33

89.325,138.609,33

94.193,137.268,33

98.956,135.575,33

103.577,133.493,33

108.022,131.059,33

112.291,128.307,33

116.313,125.238,33

120.087,121.887,33

123.615,118.218,33

126.826,114.302,33

129.754,110.174,33

132.329,105.835,33

134.587,101.284,33

136.492,96.592,33

138.009,91.759,33

139.173,86.820,33

139.914,81.810,33

140.302,76.766,33

140.302,71.686,33

139.949,66.641,33

139.173,61.631,33

138.009,56.728,33

136.492,51.894,33

134.587,47.167,33

132.329,42.652,33

129.754,38.277,33

126.826,34.149,33

123.615,30.234,33

120.087,26.600,33

116.313,23.213,33

112.291,20.144,33

108.022,17.392,33

103.577,14.958,33

98.956,12.912,33

94.193,11.183,33

89.325,9.843,33

84.351,8.890,33

79.306,8.290,33

74.261,8.114,33

69.181,8.290,33

64.171,8.890,33

59.197,9.843,33

54.293,11.183,33

49.531,12.912,33

44.909,14.958,33

40.464,17.392,33

36.196,20.144,33

32.174,23.213,33

28.399,26.565,33

24.871,30.234,33

21.661,34.149,33

18.733,38.277,33

16.157,42.616,33

13.900,47.167,33

11.995,51.859,33

10.478,56.692,33

9.313,61.631,33

8.537,66.641,33

8.149,71.686,33

8.149,76.766,33

8.537,81.810,33

9.313,86.820,33

10.478,91.724,33

11.995,96.557,33

13.900,101.249,33

16.157,105.800,33

18.733,110.174,33

21.626,114.302,33

24.871,118.218,33

28.364,121.851,33

32.139,125.238,33

36.196,128.307,33

40.429,131.059,33

44.874,133.493,33

49.496,135.539,33

54.258,137.268,33

59.162,138.609,33

64.136,139.561,33

69.146,140.161,33

74.261,135.222,33

79.341,135.010,33

84.421,134.375,33

89.431,133.317,33

94.299,131.835,33

99.062,129.965,33

103.648,127.672,33

107.987,125.026,33

112.150,122.028,33

115.995,118.712,33

119.594,115.043,33

122.839,111.092,33

125.732,106.929,33

128.307,102.484,33

130.495,97.862,33

132.259,93.064,33

133.634,88.161,33

134.587,83.151,33

135.116,78.071,33

135.222,72.956,33

134.904,67.840,33

134.164,62.795,33

132.999,57.821,33

131.412,52.953,33

129.436,48.261,33

127.073,43.710,33

124.321,39.406,33

121.252,35.349,33

117.830,31.539,33

114.090,28.046,33

110.104,24.871,33

105.835,22.049,33

101.355,19.579,33

96.698,17.498,33

91.865,15.840,33

86.926,14.570,33

81.881,13.723,33

76.801,13.300,33

71.686,13.300,33

66.606,13.723,33

61.561,14.570,33

56.622,15.840,33

51.789,17.498,33

47.132,19.579,33

42.652,22.049,33

38.383,24.871,33

34.396,28.046,33

30.657,31.539,33

27.235,35.349,33

24.166,39.406,33

21.414,43.745,33

19.050,48.261,33

17.075,52.953,33

15.487,57.821,33

14.323,62.795,33

13.582,67.840,33

13.265,72.956,33

13.370,78.071,33

13.900,83.151,33

14.852,88.161,33

16.228,93.100,33

17.992,97.862,33

20.179,102.484,33

22.755,106.929,33

25.647,111.127,33

28.928,115.043,33

32.491,118.712,33

36.337,122.028,33

40.500,125.026,33

44.874,127.672,33

49.425,129.965,33

54.188,131.835,33

59.091,133.317,33

64.065,134.375,33

69.146,135.010,33

7.479,74.226,34

7.691,79.270,34

8.255,84.315,34

9.208,89.254,34

10.513,94.123,34

12.206,98.885,34

14.252,103.507,34

16.651,107.952,34

19.368,112.220,34

22.402,116.277,34

25.718,120.052,34

29.316,123.615,34

33.197,126.861,34

37.289,129.824,34

41.593,132.470,34

46.074,134.763,34

50.730,136.704,34

55.528,138.291,34

60.432,139.526,34

65.406,140.408,34

70.451,140.866,34

75.496,140.972,34

80.540,140.690,34

85.550,140.020,34

90.489,138.961,34

95.357,137.550,34

100.085,135.786,34

104.636,133.670,34

109.045,131.200,34

113.279,128.378,34

117.230,125.273,34

120.969,121.887,34

124.462,118.218,34

127.637,114.302,34

130.530,110.139,34

133.070,105.764,34

135.292,101.249,34

137.162,96.557,34

138.644,91.724,34

139.808,86.820,34

140.549,81.810,34

140.937,76.766,34

140.937,71.721,34

140.549,66.676,34

139.808,61.702,34

138.679,56.763,34

137.162,51.930,34

135.292,47.238,34

133.070,42.722,34

130.530,38.348,34

127.672,34.185,34

124.462,30.269,34

121.005,26.600,34

117.265,23.213,34

113.279,20.109,34

109.081,17.286,34

104.671,14.817,34

100.085,12.700,34

95.357,10.901,34

90.524,9.490,34

85.585,8.432,34

80.576,7.797,34

75.531,7.479,34

70.486,7.585,34

65.441,8.043,34

60.467,8.925,34

55.563,10.160,34

50.766,11.748,34

46.109,13.688,34

41.628,15.981,34

37.324,18.627,34

33.197,21.590,34

29.352,24.836,34

25.753,28.364,34

22.402,32.174,34

19.368,36.196,34

16.651,40.464,34

14.288,44.909,34

12.242,49.531,34

10.548,54.293,34

9.208,59.162,34

8.255,64.136,34

7.691,69.146,34

74.261,12.594,34

69.146,12.806,34

64.101,13.441,34

59.127,14.499,34

54.223,15.946,34

49.496,17.780,34

44.909,20.038,34

40.535,22.649,34

36.407,25.612,34

32.491,28.893,34

28.893,32.491,34

25.612,36.372,34

22.649,40.535,34

20.038,44.909,34

17.816,49.460,34

15.946,54.223,34

14.499,59.091,34

13.441,64.101,34

12.841,69.146,34

12.630,74.226,34

12.841,79.306,34

13.441,84.386,34

14.499,89.360,34

15.946,94.228,34

17.816,98.991,34

20.038,103.577,34

22.649,107.952,34

25.612,112.079,34

28.893,115.960,34

32.491,119.558,34

36.407,122.874,34

40.535,125.838,34

44.909,128.413,34

49.496,130.671,34

54.223,132.505,34

59.127,133.987,34

64.101,135.010,34

69.146,135.645,34

74.261,135.857,34

79.341,135.645,34

84.386,135.010,34

89.360,133.987,34

94.264,132.505,34

98.991,130.671,34

103.577,128.413,34

107.952,125.803,34

112.079,122.874,34

115.995,119.558,34

119.594,115.960,34

122.874,112.079,34

125.838,107.916,34

128.448,103.542,34

130.671,98.991,34

132.541,94.228,34

133.987,89.360,34

135.046,84.351,34

135.645,79.306,34

135.857,74.226,34

135.645,69.146,34

135.010,64.065,34

133.987,59.091,34

132.541,54.223,34

130.671,49.460,34

128.448,44.909,34

125.838,40.535,34

122.874,36.372,34

119.594,32.491,34

115.960,28.893,34

112.079,25.577,34

107.952,22.649,34

103.577,20.038,34

98.991,17.780,34

94.228,15.946,34

89.360,14.499,34

84.386,13.441,34

79.306,12.806,34

141.607,74.226,35

141.431,69.181,35

140.866,64.171,35

139.914,59.232,35

138.609,54.364,35

136.951,49.601,35

134.940,44.980,35

132.576,40.535,35

129.895,36.266,35

126.931,32.209,35

123.615,28.399,35

120.052,24.836,35

116.242,21.555,35

112.185,18.556,35

107.916,15.875,35

103.471,13.512,35

98.850,11.501,35

94.087,9.843,35

89.219,8.537,35

84.280,7.620,35

79.270,7.056,35

74.226,6.844,35

69.216,7.056,35

64.207,7.620,35

59.232,8.537,35

54.364,9.843,35

49.601,11.501,35

45.015,13.547,35

40.535,15.875,35

36.266,18.556,35

32.209,21.555,35

28.399,24.836,35

24.836,28.399,35

21.555,32.244,35

18.556,36.301,35

15.875,40.535,35

13.547,45.015,35

11.501,49.637,35

9.843,54.399,35

8.537,59.232,35

7.620,64.207,35

7.056,69.216,35

6.879,74.261,35

7.056,79.270,35

7.620,84.280,35

8.573,89.254,35

9.878,94.087,35

11.536,98.850,35

13.547,103.471,35

15.911,107.916,35

18.592,112.185,35

21.590,116.242,35

24.871,120.087,35

28.434,123.615,35

32.244,126.931,35

36.301,129.895,35

40.570,132.576,35

45.015,134.940,35

49.637,136.951,35

54.399,138.609,35

59.268,139.914,35

64.207,140.866,35

69.216,141.431,35

74.261,141.607,35

79.306,141.431,35

84.315,140.866,35

89.254,139.914,35

94.123,138.609,35

98.885,136.951,35

103.507,134.940,35

107.952,132.576,35

112.220,129.895,35

116.277,126.896,35

120.087,123.615,35

123.651,120.052,35

126.931,116.207,35

129.930,112.150,35

132.611,107.881,35

134.940,103.436,35

136.986,98.815,35

138.644,94.052,35

139.949,89.184,35

140.866,84.245,35

141.431,79.235,35

136.457,71.686,35

136.033,66.641,35

135.187,61.631,35

133.987,56.692,35

132.329,51.894,35

130.318,47.238,35

127.955,42.757,35

125.203,38.453,35

122.098,34.432,35

118.712,30.657,35

115.007,27.200,35

111.056,24.025,35

106.823,21.202,35

102.378,18.698,35

97.792,16.616,35

92.994,14.887,35

88.090,13.547,35

83.116,12.630,35

78.071,12.100,35

72.991,11.995,35

67.911,12.312,35

62.901,13.018,35

57.927,14.147,35

53.094,15.699,35

48.402,17.604,35

43.851,19.897,35

39.547,22.543,35

35.419,25.542,35

31.609,28.893,35

28.046,32.491,35

24.801,36.407,35

21.873,40.570,35

19.297,44.945,35

17.110,49.531,35

15.276,54.258,35

13.864,59.127,35

12.806,64.101,35

12.206,69.146,35

11.995,74.226,35

12.206,79.306,35

12.806,84.315,35

13.829,89.289,35

15.276,94.158,35

17.110,98.920,35

19.297,103.507,35

21.873,107.881,35

24.765,112.044,35

28.011,115.925,35

31.574,119.558,35

35.419,122.874,35

39.512,125.908,35

43.851,128.554,35

48.367,130.847,35

53.059,132.752,35

57.892,134.305,35

62.866,135.434,35

67.876,136.139,35

72.956,136.457,35

78.036,136.351,35

83.081,135.857,35

88.055,134.940,35

92.958,133.599,35

97.756,131.870,35

102.378,129.754,35

106.788,127.284,35

111.021,124.462,35

114.972,121.287,35

118.676,117.830,35

122.098,114.055,35

125.168,109.998,35

127.919,105.729,35

130.318,101.249,35

132.329,96.592,35

133.952,91.794,35

135.187,86.855,35

136.033,81.846,35

136.457,76.801,35

6.280,76.766,36

6.668,81.846,36

7.408,86.891,36

8.573,91.830,36

10.054,96.698,36

11.924,101.425,36

14.111,106.011,36

16.651,110.421,36

19.544,114.619,36

22.684,118.606,36

26.177,122.310,36

29.881,125.767,36

33.867,128.942,36

38.065,131.800,36

42.475,134.340,36

47.061,136.562,36

51.789,138.432,36

56.657,139.914,36

61.596,141.043,36

66.641,141.819,36

71.721,142.172,36

76.801,142.172,36

81.881,141.819,36

86.891,141.043,36

91.865,139.914,36

96.698,138.397,36

101.461,136.562,36

106.011,134.340,36

110.421,131.800,36

114.619,128.942,36

118.606,125.767,36

122.345,122.310,36

125.803,118.571,36

128.978,114.584,36

131.835,110.386,36

134.375,106.011,36

136.562,101.425,36

138.432,96.663,36

139.914,91.830,36

141.043,86.855,36

141.819,81.846,36

142.207,76.766,36

142.207,71.686,36

141.819,66.606,36

141.043,61.561,36

139.914,56.622,36

138.432,51.753,36

136.562,47.026,36

134.340,42.440,36

131.800,38.030,36

128.942,33.832,36

125.767,29.845,36

122.310,26.141,36

118.571,22.684,36

114.619,19.509,36

110.421,16.651,36

106.011,14.111,36

101.425,11.889,36

96.698,10.054,36

91.830,8.537,36

86.855,7.408,36

81.846,6.668,36

76.766,6.280,36

71.686,6.280,36

66.606,6.668,36

61.561,7.408,36

56.622,8.537,36

51.753,10.054,36

47.026,11.924,36

42.440,14.111,36

38.030,16.651,36

33.832,19.544,36

29.881,22.719,36

26.141,26.177,36

22.684,29.881,36

19.509,33.867,36

16.651,38.065,36

14.111,42.475,36

11.889,47.061,36

10.054,51.789,36

8.537,56.657,36

7.408,61.631,36

6.668,66.641,36

6.280,71.721,36

11.430,76.766,36

11.818,81.810,36

12.630,86.820,36

13.864,91.724,36

15.452,96.522,36

17.428,101.178,36

19.791,105.659,36

22.508,109.963,36

25.542,113.984,36

28.893,117.794,36

32.527,121.287,36

36.478,124.497,36

40.641,127.355,36

45.015,129.895,36

49.601,132.082,36

54.329,133.881,36

59.197,135.292,36

64.136,136.280,36

69.181,136.915,36

74.226,137.092,36

79.306,136.915,36

84.315,136.280,36

89.289,135.292,36

94.158,133.881,36

98.885,132.082,36

103.436,129.895,36

107.846,127.390,36

112.009,124.497,36

115.925,121.287,36

119.594,117.794,36

122.945,114.020,36

125.979,109.963,36

128.695,105.694,36

131.024,101.214,36

133.035,96.557,36

134.622,91.724,36

135.857,86.820,36

136.668,81.810,36

137.056,76.766,36

137.056,71.721,36

136.668,66.676,36

135.857,61.667,36

134.657,56.763,36

133.035,51.965,36

131.059,47.308,36

128.695,42.793,36

126.014,38.524,36

122.945,34.467,36

119.594,30.692,36

115.960,27.164,36

112.044,23.989,36

107.881,21.096,36

103.471,18.556,36

98.920,16.404,36

94.158,14.605,36

89.325,13.194,36

84.351,12.171,36

79.341,11.571,36

74.261,11.360,36

69.216,11.571,36

64.171,12.171,36

59.232,13.159,36

54.364,14.570,36

49.637,16.369,36

45.050,18.556,36

40.676,21.061,36

36.478,23.954,36

32.562,27.164,36

28.928,30.657,36

25.542,34.432,36

22.508,38.489,36

